caseid_new,caseid_wave,qualified?,survey_completed_new,followup_HCMST_yrmo,relationship_status,married_year,married_month,breakup_year_combo,breakup_month_combo,got_married?_new
665256,665256_5,qualified,no,,,,,,,
666686,666686_5,qualified,yes,201501.0,still together,,,,,no
667321,667321_5,qualified,no,,,,,,,
668501,668501_5,qualified,no,,,,,,,
669511,669511_5,qualified,no,,,,,,,
670721,670721_5,qualified,yes,201503.0,still together,,,,,
671481,671481_5,qualified,yes,201412.0,still together,,,,,
672681,672681_5,qualified,yes,201412.0,still together,,,,,
673371,673371_5,qualified,yes,201412.0,still together,,,,,
674385,674385_5,disqualified,,,,,,,,
675671,675671_5,qualified,yes,201412.0,still together,,,,,
676315,676315_5,disqualified,,,,,,,,
677226,677226_5,qualified,yes,201412.0,still together,,,,,
679573,679573_5,disqualified,,,,,,,,
680225,680225_5,qualified,yes,201412.0,still together,,,,,
681525,681525_5,disqualified,,,,,,,,
682691,682691_5,disqualified,,,,,,,,
683593,683593_5,disqualified,,,,,,,,
684695,684695_5,disqualified,,,,,,,,
685465,685465_5,disqualified,,,,,,,,
686266,686266_5,disqualified,,,,,,,,
687672,687672_5,disqualified,,,,,,,,
688245,688245_5,disqualified,,,,,,,,
689556,689556_5,qualified,no,,,,,,,
690195,690195_5,disqualified,,,,,,,,
691395,691395_5,disqualified,,,,,,,,
692321,692321_5,qualified,no,,,,,,,
693365,693365_5,qualified,yes,201412.0,still together,,,,,
694703,694703_5,disqualified,,,,,,,,
695592,695592_5,disqualified,,,,,,,,
696413,696413_5,disqualified,,,,,,,,
697396,697396_5,qualified,yes,201411.0,still together,,,,,
698271,698271_5,qualified,yes,201412.0,still together,,,,,
699762,699762_5,disqualified,,,,,,,,
700396,700396_5,qualified,yes,201412.0,still together,,,,,no
701496,701496_5,qualified,yes,201412.0,still together,,,,,no
702553,702553_5,disqualified,,,,,,,,
703215,703215_5,qualified,no,,,,,,,
704331,704331_5,qualified,no,,,,,,,
705295,705295_5,disqualified,,,,,,,,
706306,706306_5,qualified,no,,,,,,,
707663,707663_5,disqualified,,,,,,,,
708603,708603_5,disqualified,,,,,,,,
709205,709205_5,disqualified,,,,,,,,
710675,710675_5,disqualified,,,,,,,,
711676,711676_5,qualified,yes,201411.0,still together,,,,,no
712403,712403_5,disqualified,,,,,,,,
713433,713433_5,disqualified,,,,,,,,
714533,714533_5,qualified,no,,,,,,,
715631,715631_5,qualified,no,,,,,,,
716436,716436_5,disqualified,,,,,,,,
717491,717491_5,qualified,no,,,,,,,
718255,718255_5,qualified,no,,,,,,,
719606,719606_5,disqualified,,,,,,,,
720753,720753_5,disqualified,,,,,,,,
721305,721305_5,qualified,no,,,,,,,
722225,722225_5,disqualified,,,,,,,,
723325,723325_5,qualified,yes,201412.0,still together,,,,,
724301,724301_5,qualified,no,,,,,,,
725421,725421_5,qualified,yes,201412.0,still together,,,,,
726441,726441_5,qualified,yes,201412.0,still together,,,,,
727261,727261_5,qualified,yes,201501.0,still together,,,,,
728495,728495_5,disqualified,,,,,,,,
729486,729486_5,qualified,yes,201412.0,still together,,,,,no
730215,730215_5,disqualified,,,,,,,,
731431,731431_5,qualified,no,,,,,,,
732675,732675_5,disqualified,,,,,,,,
733315,733315_5,qualified,yes,201411.0,still together,,,,,no
734541,734541_5,qualified,yes,201502.0,still together,,,,,
735751,735751_5,disqualified,,,,,,,,
736583,736583_5,disqualified,,,,,,,,
737741,737741_5,qualified,yes,201412.0,still together,,,,,
738561,738561_5,qualified,no,,,,,,,
739585,739585_5,disqualified,,,,,,,,
740205,740205_5,disqualified,,,,,,,,
741351,741351_5,qualified,yes,201412.0,still together,,,,,
742246,742246_5,qualified,no,,,,,,,
743505,743505_5,disqualified,,,,,,,,
744391,744391_5,qualified,no,,,,,,,
745435,745435_5,qualified,no,,,,,,,
746481,746481_5,qualified,no,,,,,,,
747281,747281_5,qualified,yes,201412.0,still together,,,,,
748371,748371_5,qualified,no,,,,,,,
749566,749566_5,qualified,no,,,,,,,
750561,750561_5,qualified,yes,201412.0,still together,,,,,
752271,752271_5,qualified,no,,,,,,,
753792,753792_5,disqualified,,,,,,,,
754281,754281_5,qualified,yes,201412.0,still together,,,,,
755501,755501_5,qualified,no,,,,,,,
756296,756296_5,qualified,yes,201412.0,still together,,,,,no
757562,757562_5,disqualified,,,,,,,,
758456,758456_5,qualified,yes,201412.0,still together,,,,,no
760933,760933_5,disqualified,,,,,,,,
761391,761391_5,qualified,yes,201412.0,broke up,,,2014.0,December,
762205,762205_5,qualified,yes,201412.0,still together,,,,,
764225,764225_5,disqualified,,,,,,,,
766663,766663_5,disqualified,,,,,,,,
767351,767351_5,disqualified,,,,,,,,
768371,768371_5,qualified,yes,201412.0,still together,,,,,
769435,769435_5,disqualified,,,,,,,,
770235,770235_5,disqualified,,,,,,,,
771351,771351_5,qualified,no,,,,,,,
772291,772291_5,qualified,no,,,,,,,
773351,773351_5,qualified,yes,201412.0,still together,,,,,
774401,774401_5,disqualified,,,,,,,,
775703,775703_5,qualified,no,,,,,,,
776643,776643_5,disqualified,,,,,,,,
777281,777281_5,qualified,no,,,,,,,
778421,778421_5,qualified,yes,201412.0,still together,,,,,
779623,779623_5,disqualified,,,,,,,,
780753,780753_5,qualified,no,,,,,,,
781615,781615_5,qualified,yes,201501.0,still together,2013.0,August,,,yes
782861,782861_5,qualified,no,,,,,,,
784651,784651_5,qualified,no,,,,,,,
786215,786215_5,qualified,no,,,,,,,
787561,787561_5,qualified,yes,201412.0,still together,,,,,
788331,788331_5,qualified,no,,,,,,,
789391,789391_5,qualified,yes,201412.0,still together,,,,,
790595,790595_5,disqualified,,,,,,,,
791225,791225_5,disqualified,,,,,,,,
792573,792573_5,qualified,no,,,,,,,
793436,793436_5,qualified,no,,,,,,,
794276,794276_5,disqualified,,,,,,,,
795475,795475_5,disqualified,,,,,,,,
797421,797421_5,disqualified,,,,,,,,
798543,798543_5,disqualified,,,,,,,,
799451,799451_5,qualified,yes,201412.0,still together,,,,,
800531,800531_5,qualified,no,,,,,,,
801583,801583_5,disqualified,,,,,,,,
802475,802475_5,disqualified,,,,,,,,
803573,803573_5,qualified,no,,,,,,,
805546,805546_5,disqualified,,,,,,,,
806551,806551_5,qualified,no,,,,,,,
808583,808583_5,disqualified,,,,,,,,
809281,809281_5,qualified,yes,201412.0,still together,,,,,
810426,810426_5,qualified,yes,201412.0,broke up,,,2013.0,November,
811741,811741_5,qualified,yes,201412.0,still together,,,,,
812613,812613_5,disqualified,,,,,,,,
813506,813506_5,disqualified,,,,,,,,
814822,814822_5,disqualified,,,,,,,,
815575,815575_5,disqualified,,,,,,,,
816456,816456_5,qualified,yes,201412.0,still together,,,,,no
817691,817691_5,disqualified,,,,,,,,
818301,818301_5,qualified,yes,201412.0,still together,,,,,
819481,819481_5,qualified,yes,201412.0,still together,,,,,
820666,820666_5,qualified,yes,201412.0,still together,,,,,no
821611,821611_5,qualified,no,,,,,,,
822235,822235_5,disqualified,,,,,,,,
824713,824713_5,disqualified,,,,,,,,
825281,825281_5,qualified,yes,201412.0,still together,,,,,
826486,826486_5,disqualified,,,,,,,,
827952,827952_5,disqualified,,,,,,,,
828286,828286_5,qualified,yes,201412.0,still together,,,,,
829216,829216_5,disqualified,,,,,,,,
830551,830551_5,qualified,yes,201411.0,still together,,,,,
831431,831431_5,qualified,no,,,,,,,
832551,832551_5,qualified,yes,201412.0,still together,,,,,
833543,833543_5,disqualified,,,,,,,,
834531,834531_5,qualified,yes,201502.0,still together,,,,,
836491,836491_5,qualified,no,,,,,,,
837215,837215_5,disqualified,,,,,,,,
838523,838523_5,qualified,yes,201502.0,still together,,,,,no
839386,839386_5,qualified,no,,,,,,,
840205,840205_5,disqualified,,,,,,,,
841581,841581_5,qualified,yes,201502.0,still together,,,,,
842195,842195_5,qualified,yes,201412.0,still together,,,,,no
843215,843215_5,disqualified,,,,,,,,
844645,844645_5,disqualified,,,,,,,,
845465,845465_5,disqualified,,,,,,,,
846681,846681_5,qualified,no,,,,,,,
847471,847471_5,qualified,yes,201412.0,still together,,,,,
848275,848275_5,disqualified,,,,,,,,
849591,849591_5,qualified,yes,201501.0,still together,,,,,
850621,850621_5,qualified,no,,,,,,,
851405,851405_5,disqualified,,,,,,,,
852291,852291_5,qualified,no,,,,,,,
853265,853265_5,disqualified,,,,,,,,
854321,854321_5,qualified,no,,,,,,,
855291,855291_5,qualified,no,,,,,,,
857421,857421_5,qualified,no,,,,,,,
859443,859443_5,disqualified,,,,,,,,
860495,860495_5,qualified,yes,201412.0,still together,2013.0,November,,,yes
862571,862571_5,disqualified,,,,,,,,
863321,863321_5,qualified,yes,201412.0,still together,,,,,
864491,864491_5,qualified,yes,201412.0,still together,,,,,
865761,865761_5,qualified,yes,201502.0,partner deceased,,,,,
866281,866281_5,qualified,no,,,,,,,
867591,867591_5,qualified,no,,,,,,,
869435,869435_5,disqualified,,,,,,,,
870281,870281_5,disqualified,,,,,,,,
871691,871691_5,qualified,no,,,,,,,
872215,872215_5,disqualified,,,,,,,,
873623,873623_5,disqualified,,,,,,,,
874205,874205_5,disqualified,,,,,,,,
875485,875485_5,disqualified,,,,,,,,
876325,876325_5,disqualified,,,,,,,,
877525,877525_5,disqualified,,,,,,,,
878321,878321_5,qualified,yes,201412.0,still together,,,,,
879303,879303_5,disqualified,,,,,,,,
880235,880235_5,disqualified,,,,,,,,
881325,881325_5,qualified,no,,,,,,,
882515,882515_5,disqualified,,,,,,,,
883411,883411_5,qualified,no,,,,,,,
884575,884575_5,disqualified,,,,,,,,
885511,885511_5,qualified,no,,,,,,,
886295,886295_5,qualified,no,,,,,,,
887421,887421_5,qualified,no,,,,,,,
888391,888391_5,qualified,yes,201502.0,still together,,,,,
889295,889295_5,disqualified,,,,,,,,
890553,890553_5,disqualified,,,,,,,,
891551,891551_5,qualified,yes,201412.0,still together,,,,,
892453,892453_5,disqualified,,,,,,,,
893505,893505_5,disqualified,,,,,,,,
894795,894795_5,disqualified,,,,,,,,
895411,895411_5,qualified,yes,201412.0,still together,,,,,
896413,896413_5,disqualified,,,,,,,,
897553,897553_5,disqualified,,,,,,,,
898456,898456_5,disqualified,,,,,,,,
899246,899246_5,qualified,yes,201412.0,still together,,,,,no
900391,900391_5,qualified,no,,,,,,,
901691,901691_5,qualified,yes,201502.0,still together,,,,,
902521,902521_5,qualified,yes,201411.0,still together,,,,,
903206,903206_5,qualified,yes,201412.0,broke up,,,2011.0,June,
904751,904751_5,qualified,yes,201502.0,still together,,,,,
905491,905491_5,qualified,yes,201502.0,still together,,,,,
906593,906593_5,disqualified,,,,,,,,
907301,907301_5,qualified,yes,201412.0,still together,,,,,
909792,909792_5,disqualified,,,,,,,,
910521,910521_5,qualified,yes,201502.0,broke up,,,,,
912315,912315_5,disqualified,,,,,,,,
914265,914265_5,disqualified,,,,,,,,
915555,915555_5,disqualified,,,,,,,,
916433,916433_5,disqualified,,,,,,,,
918235,918235_5,disqualified,,,,,,,,
919582,919582_5,disqualified,,,,,,,,
920682,920682_5,disqualified,,,,,,,,
921395,921395_5,disqualified,,,,,,,,
922591,922591_5,qualified,yes,201412.0,still together,,,,,
923466,923466_5,qualified,yes,201411.0,still together,,,,,no
924602,924602_5,qualified,yes,201502.0,broke up,,,2014.0,November,
925885,925885_5,disqualified,,,,,,,,
926551,926551_5,qualified,yes,201502.0,still together,,,,,
927581,927581_5,disqualified,,,,,,,,
928523,928523_5,disqualified,,,,,,,,
931613,931613_5,disqualified,,,,,,,,
932566,932566_5,qualified,yes,201412.0,still together,,,,,no
933465,933465_5,disqualified,,,,,,,,
934261,934261_5,qualified,no,,,,,,,
935521,935521_5,qualified,no,,,,,,,
936245,936245_5,disqualified,,,,,,,,
938785,938785_5,disqualified,,,,,,,,
939441,939441_5,qualified,yes,201411.0,still together,,,,,
941545,941545_5,disqualified,,,,,,,,
942656,942656_5,qualified,yes,201411.0,still together,,,,,
943441,943441_5,qualified,no,,,,,,,
944531,944531_5,qualified,no,,,,,,,
945665,945665_5,disqualified,,,,,,,,
946371,946371_5,qualified,no,,,,,,,
948531,948531_5,disqualified,,,,,,,,
950495,950495_5,disqualified,,,,,,,,
951271,951271_5,qualified,no,,,,,,,
952371,952371_5,qualified,yes,201411.0,still together,,,,,
953681,953681_5,qualified,no,,,,,,,
954702,954702_5,qualified,no,,,,,,,
955731,955731_5,disqualified,,,,,,,,
956591,956591_5,qualified,no,,,,,,,
959381,959381_5,qualified,yes,201412.0,still together,,,,,
960593,960593_5,disqualified,,,,,,,,
961605,961605_5,disqualified,,,,,,,,
962485,962485_5,disqualified,,,,,,,,
963573,963573_5,disqualified,,,,,,,,
965575,965575_5,disqualified,,,,,,,,
966351,966351_5,qualified,no,,,,,,,
967663,967663_5,disqualified,,,,,,,,
968782,968782_5,disqualified,,,,,,,,
970742,970742_5,disqualified,,,,,,,,
971831,971831_5,qualified,no,,,,,,,
972391,972391_5,qualified,no,,,,,,,
973581,973581_5,qualified,yes,201412.0,still together,,,,,
974591,974591_5,qualified,no,,,,,,,
976531,976531_5,qualified,yes,201412.0,still together,,,,,
977741,977741_5,qualified,yes,201502.0,still together,,,,,
978651,978651_5,qualified,no,,,,,,,
979711,979711_5,qualified,no,,,,,,,
980603,980603_5,disqualified,,,,,,,,
981733,981733_5,disqualified,,,,,,,,
982591,982591_5,qualified,yes,201412.0,still together,,,,,
983661,983661_5,qualified,yes,201412.0,still together,,,,,
984451,984451_5,qualified,yes,201412.0,still together,,,,,
985571,985571_5,qualified,yes,201412.0,still together,,,,,
986481,986481_5,qualified,yes,201412.0,still together,,,,,
987411,987411_5,qualified,no,,,,,,,
988445,988445_5,disqualified,,,,,,,,
989215,989215_5,qualified,no,,,,,,,
990636,990636_5,qualified,yes,201412.0,still together,,,,,no
991466,991466_5,qualified,yes,201412.0,still together,,,,,
992341,992341_5,qualified,no,,,,,,,
995656,995656_5,qualified,yes,201412.0,broke up,,,2014.0,December,
996793,996793_5,disqualified,,,,,,,,
997532,997532_5,disqualified,,,,,,,,
998391,998391_5,qualified,no,,,,,,,
999231,999231_5,qualified,no,,,,,,,
1000561,1000561_5,qualified,no,,,,,,,
1001791,1001791_5,qualified,no,,,,,,,
1003291,1003291_5,qualified,no,,,,,,,
1004741,1004741_5,qualified,no,,,,,,,
1005421,1005421_5,qualified,no,,,,,,,
1006611,1006611_5,qualified,no,,,,,,,
1008275,1008275_5,disqualified,,,,,,,,
1009361,1009361_5,qualified,yes,201412.0,still together,,,,,
1010732,1010732_5,disqualified,,,,,,,,
1011511,1011511_5,qualified,yes,201412.0,still together,,,,,
1012583,1012583_5,disqualified,,,,,,,,
1013451,1013451_5,qualified,no,,,,,,,
1014645,1014645_5,disqualified,,,,,,,,
1015371,1015371_5,qualified,yes,201502.0,still together,,,,,
1016205,1016205_5,disqualified,,,,,,,,
1017606,1017606_5,qualified,yes,201502.0,still together,,,,,
1018641,1018641_5,qualified,no,,,,,,,
1021791,1021791_5,qualified,yes,201502.0,still together,,,,,
1022721,1022721_5,qualified,no,,,,,,,
1023721,1023721_5,qualified,no,,,,,,,
1024643,1024643_5,qualified,no,,,,,,,
1025543,1025543_5,disqualified,,,,,,,,
1026381,1026381_5,qualified,no,,,,,,,
1029571,1029571_5,qualified,yes,201412.0,still together,,,,,
1030441,1030441_5,qualified,yes,201411.0,still together,,,,,
1031721,1031721_5,qualified,yes,201411.0,still together,,,,,
1032405,1032405_5,disqualified,,,,,,,,
1033811,1033811_5,qualified,no,,,,,,,
1034483,1034483_5,qualified,no,,,,,,,
1035596,1035596_5,qualified,yes,201412.0,still together,2014.0,November,,,yes
1036721,1036721_5,qualified,no,,,,,,,
1037633,1037633_5,qualified,no,,,,,,,
1038241,1038241_5,qualified,no,,,,,,,
1039481,1039481_5,qualified,yes,201502.0,still together,,,,,
1040361,1040361_5,qualified,no,,,,,,,
1041291,1041291_5,qualified,yes,201412.0,still together,,,,,
1043811,1043811_5,qualified,yes,201412.0,still together,,,,,
1044601,1044601_5,qualified,no,,,,,,,
1045611,1045611_5,qualified,yes,201502.0,still together,,,,,
1046321,1046321_5,qualified,no,,,,,,,
1047765,1047765_5,disqualified,,,,,,,,
1048266,1048266_5,qualified,yes,201412.0,still together,,,,,no
1050395,1050395_5,qualified,yes,201412.0,still together,,,,,no
1051525,1051525_5,disqualified,,,,,,,,
1052595,1052595_5,qualified,yes,201412.0,still together,,,,,no
1054833,1054833_5,disqualified,,,,,,,,
1055665,1055665_5,disqualified,,,,,,,,
1057782,1057782_5,disqualified,,,,,,,,
1058195,1058195_5,disqualified,,,,,,,,
1059286,1059286_5,qualified,yes,201412.0,still together,,,,,no
1060515,1060515_5,disqualified,,,,,,,,
1061491,1061491_5,qualified,yes,201501.0,still together,,,,,
1062551,1062551_5,qualified,no,,,,,,,
1064496,1064496_5,disqualified,,,,,,,,
1065335,1065335_5,disqualified,,,,,,,,
1067305,1067305_5,disqualified,,,,,,,,
1069616,1069616_5,qualified,no,,,,,,,
1070563,1070563_5,disqualified,,,,,,,,
1072822,1072822_5,disqualified,,,,,,,,
1073351,1073351_5,qualified,no,,,,,,,
1074381,1074381_5,qualified,no,,,,,,,
1075832,1075832_5,disqualified,,,,,,,,
1076291,1076291_5,qualified,no,,,,,,,
1078631,1078631_5,qualified,no,,,,,,,
1079255,1079255_5,qualified,yes,201412.0,still together,,,,,
1080831,1080831_5,qualified,no,,,,,,,
1081505,1081505_5,disqualified,,,,,,,,
1082842,1082842_5,disqualified,,,,,,,,
1083446,1083446_5,qualified,yes,201412.0,still together,2014.0,February,,,yes
1084706,1084706_5,qualified,yes,201412.0,still together,2010.0,September,,,yes
1085626,1085626_5,qualified,yes,201412.0,still together,,,,,no
1087551,1087551_5,qualified,yes,201411.0,still together,,,,,
1088515,1088515_5,disqualified,,,,,,,,
1089563,1089563_5,disqualified,,,,,,,,
1090535,1090535_5,qualified,yes,201412.0,still together,,,,,no
1091712,1091712_5,qualified,no,,,,,,,
1092291,1092291_5,qualified,yes,201411.0,still together,,,,,
1093441,1093441_5,qualified,no,,,,,,,
1094453,1094453_5,disqualified,,,,,,,,
1095573,1095573_5,disqualified,,,,,,,,
1096341,1096341_5,qualified,no,,,,,,,
1097281,1097281_5,qualified,no,,,,,,,
1098406,1098406_5,qualified,yes,201412.0,still together,,,,,no
1099651,1099651_5,qualified,yes,201412.0,still together,,,,,
1100361,1100361_5,qualified,no,,,,,,,
1101471,1101471_5,qualified,yes,201412.0,still together,,,,,
1102555,1102555_5,disqualified,,,,,,,,
1103641,1103641_5,qualified,no,,,,,,,
1104541,1104541_5,qualified,yes,201412.0,still together,,,,,
1105706,1105706_5,qualified,no,,,,,,,
1106521,1106521_5,disqualified,,,,,,,,
1107772,1107772_5,disqualified,,,,,,,,
1109341,1109341_5,qualified,no,,,,,,,
1110421,1110421_5,qualified,yes,201412.0,still together,,,,,
1111291,1111291_5,disqualified,,,,,,,,
1112651,1112651_5,qualified,no,,,,,,,
1113205,1113205_5,qualified,no,,,,,,,
1114781,1114781_5,qualified,no,,,,,,,
1115241,1115241_5,qualified,yes,201411.0,still together,,,,,
1116792,1116792_5,disqualified,,,,,,,,
1117535,1117535_5,disqualified,,,,,,,,
1118711,1118711_5,qualified,no,,,,,,,
1119781,1119781_5,qualified,no,,,,,,,
1120295,1120295_5,disqualified,,,,,,,,
1121235,1121235_5,disqualified,,,,,,,,
1122591,1122591_5,disqualified,,,,,,,,
1123532,1123532_5,qualified,no,,,,,,,
1124611,1124611_5,qualified,no,,,,,,,
1126643,1126643_5,disqualified,,,,,,,,
1127351,1127351_5,qualified,yes,201412.0,still together,,,,,
1128705,1128705_5,disqualified,,,,,,,,
1129655,1129655_5,disqualified,,,,,,,,
1130254,1130254_5,disqualified,,,,,,,,
1131421,1131421_5,qualified,no,,,,,,,
1132733,1132733_5,disqualified,,,,,,,,
1133286,1133286_5,qualified,no,,,,,,,
1134571,1134571_5,qualified,yes,201411.0,still together,,,,,
1135451,1135451_5,qualified,no,,,,,,,
1136341,1136341_5,qualified,no,,,,,,,
1137461,1137461_5,qualified,no,,,,,,,
1138226,1138226_5,qualified,no,,,,,,,
1139294,1139294_5,disqualified,,,,,,,,
1140623,1140623_5,disqualified,,,,,,,,
1142643,1142643_5,disqualified,,,,,,,,
1144612,1144612_5,disqualified,,,,,,,,
1145473,1145473_5,qualified,yes,201412.0,still together,,,,,no
1146742,1146742_5,qualified,no,,,,,,,
1147471,1147471_5,qualified,no,,,,,,,
1148571,1148571_5,disqualified,,,,,,,,
1149591,1149591_5,qualified,yes,201412.0,still together,,,,,
1150405,1150405_5,disqualified,,,,,,,,
1152556,1152556_5,qualified,yes,201412.0,still together,,,,,
1153741,1153741_5,qualified,yes,201412.0,still together,,,,,
1154421,1154421_5,qualified,no,,,,,,,
1155496,1155496_5,qualified,yes,201412.0,still together,,,,,
1156455,1156455_5,disqualified,,,,,,,,
1157671,1157671_5,qualified,no,,,,,,,
1158513,1158513_5,disqualified,,,,,,,,
1159593,1159593_5,disqualified,,,,,,,,
1160731,1160731_5,qualified,no,,,,,,,
1161581,1161581_5,disqualified,,,,,,,,
1162493,1162493_5,disqualified,,,,,,,,
1163761,1163761_5,qualified,no,,,,,,,
1164235,1164235_5,qualified,no,,,,,,,
1166341,1166341_5,qualified,yes,201412.0,still together,,,,,
1167742,1167742_5,disqualified,,,,,,,,
1168762,1168762_5,disqualified,,,,,,,,
1169771,1169771_5,qualified,no,,,,,,,
1170601,1170601_5,qualified,no,,,,,,,
1171561,1171561_5,disqualified,,,,,,,,
1172792,1172792_5,disqualified,,,,,,,,
1173661,1173661_5,qualified,yes,201502.0,still together,,,,,
1174565,1174565_5,disqualified,,,,,,,,
1175723,1175723_5,disqualified,,,,,,,,
1176743,1176743_5,disqualified,,,,,,,,
1177285,1177285_5,disqualified,,,,,,,,
1178543,1178543_5,disqualified,,,,,,,,
1179591,1179591_5,qualified,yes,201412.0,still together,,,,,
1180271,1180271_5,qualified,yes,201412.0,still together,,,,,
1181656,1181656_5,qualified,yes,201502.0,still together,,,,,no
1182613,1182613_5,disqualified,,,,,,,,
1183831,1183831_5,qualified,no,,,,,,,
1184501,1184501_5,qualified,yes,201411.0,still together,,,,,
1185644,1185644_5,qualified,yes,201502.0,still together,,,,,
1187235,1187235_5,qualified,yes,201412.0,still together,,,,,
1188821,1188821_5,qualified,yes,201412.0,still together,,,,,
1189486,1189486_5,qualified,yes,201412.0,still together,,,,,no
1190613,1190613_5,disqualified,,,,,,,,
1193586,1193586_5,qualified,no,,,,,,,
1195802,1195802_5,disqualified,,,,,,,,
1197633,1197633_5,disqualified,,,,,,,,
1198411,1198411_5,qualified,yes,201412.0,still together,,,,,
1199541,1199541_5,qualified,no,,,,,,,
1200626,1200626_5,qualified,yes,201412.0,still together,,,,,
1201475,1201475_5,disqualified,,,,,,,,
1202681,1202681_5,qualified,no,,,,,,,
1203431,1203431_5,qualified,yes,201412.0,still together,,,,,
1204395,1204395_5,qualified,no,,,,,,,
1205802,1205802_5,disqualified,,,,,,,,
1206512,1206512_5,disqualified,,,,,,,,
1207731,1207731_5,disqualified,,,,,,,,
1208205,1208205_5,qualified,no,,,,,,,
1209621,1209621_5,qualified,no,,,,,,,
1210536,1210536_5,qualified,yes,201412.0,still together,2014.0,July,,,yes
1211463,1211463_5,disqualified,,,,,,,,
1213771,1213771_5,qualified,no,,,,,,,
1214546,1214546_5,qualified,yes,201412.0,still together,,,,,
1215515,1215515_5,disqualified,,,,,,,,
1216365,1216365_5,qualified,yes,201412.0,still together,,,,,no
1217341,1217341_5,disqualified,,,,,,,,
1219921,1219921_5,qualified,no,,,,,,,
1220631,1220631_5,qualified,no,,,,,,,
1222671,1222671_5,qualified,yes,201502.0,still together,,,,,
1223621,1223621_5,qualified,yes,201412.0,still together,,,,,
1224473,1224473_5,disqualified,,,,,,,,
1225585,1225585_5,disqualified,,,,,,,,
1226651,1226651_5,qualified,yes,201412.0,still together,,,,,
1228415,1228415_5,disqualified,,,,,,,,
1232501,1232501_5,qualified,no,,,,,,,
1233501,1233501_5,qualified,yes,201412.0,still together,,,,,
1234331,1234331_5,qualified,no,,,,,,,
1235316,1235316_5,qualified,no,,,,,,,
1236265,1236265_5,disqualified,,,,,,,,
1238555,1238555_5,disqualified,,,,,,,,
1239625,1239625_5,disqualified,,,,,,,,
1240456,1240456_5,qualified,no,,,,,,,
1241521,1241521_5,qualified,no,,,,,,,
1243681,1243681_5,qualified,yes,201502.0,still together,,,,,
1245475,1245475_5,disqualified,,,,,,,,
1247592,1247592_5,disqualified,,,,,,,,
1248543,1248543_5,disqualified,,,,,,,,
1249671,1249671_5,qualified,yes,201502.0,still together,,,,,
1250456,1250456_5,qualified,no,,,,,,,
1251205,1251205_5,disqualified,,,,,,,,
1252476,1252476_5,qualified,yes,201412.0,still together,,,,,
1253471,1253471_5,qualified,yes,201412.0,still together,,,,,
1254703,1254703_5,qualified,no,,,,,,,
1255801,1255801_5,qualified,no,,,,,,,
1256565,1256565_5,qualified,no,,,,,,,
1257371,1257371_5,qualified,yes,201412.0,still together,,,,,
1258751,1258751_5,qualified,no,,,,,,,
1259495,1259495_5,disqualified,,,,,,,,
1260536,1260536_5,qualified,yes,201412.0,still together,,,,,no
1261401,1261401_5,qualified,yes,201412.0,still together,,,,,
1262421,1262421_5,qualified,yes,201412.0,still together,,,,,
1263261,1263261_5,qualified,yes,201412.0,still together,,,,,
1265752,1265752_5,disqualified,,,,,,,,
1266516,1266516_5,disqualified,,,,,,,,
1267401,1267401_5,qualified,yes,201412.0,still together,,,,,
1269411,1269411_5,qualified,no,,,,,,,
1270636,1270636_5,qualified,yes,201412.0,still together,,,,,
1271456,1271456_5,qualified,yes,201412.0,still together,,,,,no
1272295,1272295_5,disqualified,,,,,,,,
1273236,1273236_5,qualified,yes,201412.0,still together,,,,,
1274576,1274576_5,qualified,no,,,,,,,
1275585,1275585_5,disqualified,,,,,,,,
1277421,1277421_5,qualified,no,,,,,,,
1278541,1278541_5,qualified,yes,201412.0,still together,,,,,
1279296,1279296_5,disqualified,,,,,,,,
1280305,1280305_5,qualified,yes,201412.0,still together,,,,,
1281395,1281395_5,disqualified,,,,,,,,
1282355,1282355_5,disqualified,,,,,,,,
1283621,1283621_5,qualified,yes,201412.0,still together,,,,,
1284701,1284701_5,qualified,no,,,,,,,
1285703,1285703_5,disqualified,,,,,,,,
1286415,1286415_5,qualified,yes,201412.0,still together,,,,,no
1287613,1287613_5,qualified,no,,,,,,,
1289291,1289291_5,qualified,yes,201411.0,still together,,,,,
1290401,1290401_5,qualified,yes,201412.0,still together,,,,,
1291771,1291771_5,qualified,no,,,,,,,
1293683,1293683_5,disqualified,,,,,,,,
1294631,1294631_5,qualified,no,,,,,,,
1296782,1296782_5,disqualified,,,,,,,,
1297901,1297901_5,qualified,no,,,,,,,
1298581,1298581_5,qualified,no,,,,,,,
1299356,1299356_5,qualified,yes,201412.0,broke up,,,2014.0,July,
1300663,1300663_5,disqualified,,,,,,,,
1301626,1301626_5,qualified,yes,201412.0,still together,2014.0,February,,,yes
1302415,1302415_5,qualified,yes,201412.0,broke up,,,2013.0,June,
1303571,1303571_5,qualified,no,,,,,,,
1305741,1305741_5,qualified,yes,201502.0,still together,,,,,
1306381,1306381_5,qualified,yes,201412.0,still together,,,,,
1307306,1307306_5,qualified,no,,,,,,,
1308821,1308821_5,qualified,no,,,,,,,
1309513,1309513_5,disqualified,,,,,,,,
1310523,1310523_5,qualified,yes,201411.0,broke up,,,2014.0,February,
1311822,1311822_5,disqualified,,,,,,,,
1312301,1312301_5,qualified,no,,,,,,,
1313431,1313431_5,qualified,no,,,,,,,
1314201,1314201_5,qualified,no,,,,,,,
